frame_number,timestamp_s,track_id,team_label,bbox_x1,bbox_y1,bbox_x2,bbox_y2,foot_x_px,foot_y_px,pitch_x_m,pitch_y_m
301,12.0000,384,Referee,461,374,498,452,479.5,450.4,56.5977,36.4486
301,12.0000,361,Team B,1432,280,1471,367,1451.5,365.3,80.8107,31.7635
301,12.0000,348,Team B,1297,346,1340,433,1318.5,431.3,74.8939,38.6829
301,12.0000,428,Team B,506,326,542,404,524.0,402.4,58.0667,30.8994
302,12.0400,6,Team B,1543,746,1628,902,1585.5,898.9,68.2971,69.3059
302,12.0400,7,Team B,1355,559,1400,678,1377.5,675.6,69.3401,57.8455
302,12.0400,89,Team B,397,442,438,547,417.5,544.9,54.5414,44.2280
302,12.0400,69,Team A,1115,647,1170,784,1142.5,781.3,63.7990,62.4385
302,12.0400,232,Team B,1397,998,1507,1079,1452.0,1077.4,64.1689,74.7822
302,12.0400,266,Staff/GK,833,996,891,1079,862.0,1077.3,57.3591,72.5109
302,12.0400,311,Staff/GK,246,1027,299,1079,272.5,1078.0,50.7674,70.3338
302,12.0400,15,Team A,1386,474,1436,580,1411.0,577.9,72.2880,51.6091
302,12.0400,337,Team B,1026,232,1060,310,1043.0,308.4,72.6309,21.7430
302,12.0400,340,Team A,1572,333,1612,408,1592.0,406.5,82.1579,37.5205
302,12.0400,363,Team B,1707,404,1748,506,1727.5,504.0,80.8975,47.6932
302,12.0400,364,Team B,174,267,202,333,188.0,331.7,51.0053,20.6195
302,12.0400,8,Team A,819,273,853,345,836.0,343.6,66.2877,25.4618
302,12.0400,384,Referee,448,378,483,452,465.5,450.5,56.2806,36.1874
302,12.0400,361,Team B,1429,280,1467,365,1448.0,363.3,80.6784,31.6479
302,12.0400,348,Team B,1289,344,1331,431,1310.0,429.3,74.7007,38.4824
302,12.0400,428,Team B,501,329,536,405,518.5,403.5,57.8336,31.1104
302,12.0400,432,Team B,620,196,645,260,632.5,258.7,62.9702,11.3139
302,12.0400,362,Team B,752,318,786,400,769.0,398.4,63.5869,31.6962
303,12.0800,6,Team B,1541,746,1628,904,1584.5,900.8,68.2197,69.4236
303,12.0800,7,Team B,1348,555,1396,680,1372.0,677.5,69.1610,57.9549
303,12.0800,89,Team B,392,442,435,549,413.5,546.9,54.3879,44.3401
303,12.0800,69,Team A,1107,646,1164,785,1135.5,782.2,63.6591,62.4413
303,12.0800,232,Team B,1392,999,1503,1079,1447.5,1077.4,64.1065,74.7943
303,12.0800,266,Staff/GK,829,996,888,1079,858.5,1077.3,57.2970,72.5251
303,12.0800,311,Staff/GK,242,1029,293,1079,267.5,1078.0,50.6812,70.3428
303,12.0800,15,Team A,1379,475,1427,578,1403.0,575.9,72.0932,51.6079
303,12.0800,337,Team B,1022,233,1055,307,1038.5,305.5,72.4886,21.4438
303,12.0800,340,Team A,1568,330,1611,409,1589.5,407.4,82.0064,37.5682
303,12.0800,363,Team B,1705,404,1745,505,1725.0,503.0,80.8295,47.6532
303,12.0800,364,Team B,164,264,195,334,179.5,332.6,50.7234,20.5984
303,12.0800,8,Team A,812,270,847,344,829.5,342.5,66.0478,25.4125
303,12.0800,384,Referee,435,380,471,457,453.0,455.5,55.9363,36.3553
303,12.0800,361,Team B,1426,279,1463,362,1444.5,360.3,80.6160,31.3683
303,12.0800,348,Team B,1279,345,1323,433,1301.0,431.2,74.4235,38.5015
303,12.0800,428,Team B,496,328,530,404,513.0,402.5,57.6326,31.1244
303,12.0800,362,Team B,747,318,779,399,763.0,397.4,63.2886,31.7994
304,12.1200,6,Team B,1544,750,1631,906,1587.5,902.9,68.1810,69.5379
304,12.1200,7,Team B,1344,558,1388,674,1366.0,671.7,69.0795,57.7858
304,12.1200,89,Team B,383,443,427,548,405.0,545.9,54.2046,44.3273
304,12.1200,69,Team A,1101,647,1158,785,1129.5,782.2,63.5300,62.4381
304,12.1200,232,Team B,1386,999,1501,1079,1443.5,1077.4,64.0434,74.8060
304,12.1200,266,Staff/GK,826,996,885,1079,855.5,1077.3,57.2377,72.5401
304,12.1200,311,Staff/GK,239,1030,289,1078,264.0,1077.0,50.6074,70.3370
304,12.1200,15,Team A,1371,475,1418,578,1394.5,575.9,71.8934,51.5877
304,12.1200,337,Team B,1016,233,1048,307,1032.0,305.5,72.2758,21.3138
304,12.1200,340,Team A,1566,332,1607,410,1586.5,408.4,81.8384,37.6467
304,12.1200,363,Team B,1702,404,1743,506,1722.5,504.0,80.7204,47.6820
304,12.1200,364,Team B,155,263,186,333,170.5,331.6,50.4378,20.5034
304,12.1200,8,Team A,805,269,840,344,822.5,342.5,65.8008,25.3818
304,12.1200,384,Referee,421,382,461,465,441.0,463.3,55.5758,36.8656
304,12.1200,361,Team B,1420,278,1458,361,1439.0,359.3,80.4939,31.1648
304,12.1200,348,Team B,1267,343,1313,431,1290.0,429.2,74.1684,38.3531
304,12.1200,428,Team B,489,329,524,406,506.5,404.5,57.4107,31.2603
304,12.1200,362,Team B,741,317,773,399,757.0,397.4,63.0455,31.8324
305,12.1600,6,Team B,1550,752,1637,907,1593.5,903.9,68.1923,69.6355
305,12.1600,7,Team B,1336,558,1383,679,1359.5,676.6,68.8993,57.8801
305,12.1600,89,Team B,375,442,419,544,397.0,542.0,54.0246,44.1222
305,12.1600,69,Team A,1096,647,1156,783,1126.0,780.3,63.4430,62.3822
305,12.1600,232,Team B,1382,999,1500,1079,1441.0,1077.4,63.9904,74.8211
305,12.1600,266,Staff/GK,822,997,881,1079,851.5,1077.4,57.1724,72.5536
305,12.1600,311,Staff/GK,234,1031,284,1079,259.0,1078.0,50.5271,70.3590
305,12.1600,15,Team A,1363,477,1407,574,1385.0,572.1,71.7405,51.3879
305,12.1600,337,Team B,1010,234,1042,308,1026.0,306.5,72.0204,21.3442
305,12.1600,340,Team A,1563,331,1605,409,1584.0,407.4,81.7276,37.6059
305,12.1600,363,Team B,1699,402,1741,505,1720.0,502.9,80.6429,47.6365
305,12.1600,364,Team B,146,265,176,332,161.0,330.7,50.1433,20.3829
305,12.1600,8,Team A,799,267,834,344,816.5,342.5,65.5658,25.3604
305,12.1600,361,Team B,1414,278,1452,362,1433.0,360.3,80.2830,31.1416
305,12.1600,348,Team B,1260,339,1309,430,1284.5,428.2,73.9763,38.2148
305,12.1600,428,Team B,484,330,518,406,501.0,404.5,57.2070,31.3145
305,12.1600,362,Team B,736,317,768,399,752.0,397.4,62.8376,31.8423
306,12.2000,6,Team B,1559,753,1645,907,1602.0,903.9,68.2539,69.7102
306,12.2000,7,Team B,1326,556,1375,684,1350.5,681.4,68.6566,58.0699
306,12.2000,89,Team B,371,441,417,545,394.0,542.9,53.8827,44.0915
306,12.2000,69,Team A,1090,647,1151,783,1120.5,780.3,63.3392,62.3564
306,12.2000,232,Team B,1377,1000,1498,1079,1437.5,1077.4,63.9343,74.8355
306,12.2000,266,Staff/GK,817,998,877,1080,847.0,1078.4,57.0980,72.5831
306,12.2000,311,Staff/GK,230,1033,278,1079,254.0,1078.1,50.4449,70.3740
306,12.2000,15,Team A,1353,476,1398,574,1375.5,572.0,71.5455,51.2846
306,12.2000,337,Team B,1004,233,1034,306,1019.0,304.5,71.7979,21.1656
306,12.2000,340,Team A,1557,332,1599,412,1578.0,410.4,81.4789,37.7669
306,12.2000,363,Team B,1696,400,1738,505,1717.0,502.9,80.5478,47.6097
306,12.2000,364,Team B,137,265,166,331,151.5,329.7,49.8448,20.2493
306,12.2000,8,Team A,792,267,826,344,809.0,342.5,65.3129,25.3415
306,12.2000,361,Team B,1411,278,1447,361,1429.0,359.3,80.1228,31.0480
306,12.2000,348,Team B,1253,341,1300,429,1276.5,427.2,73.7726,38.0800
306,12.2000,428,Team B,479,331,512,406,495.5,404.5,57.0106,31.3364
306,12.2000,362,Team B,730,319,763,402,746.5,400.3,62.6034,32.0468
307,12.2400,6,Team B,1565,749,1651,906,1608.0,902.9,68.3257,69.7447
307,12.2400,7,Team B,1317,560,1365,683,1341.0,680.5,68.4533,58.0961
307,12.2400,89,Team B,367,440,413,542,390.0,540.0,53.7579,43.9378
307,12.2400,69,Team A,1082,647,1143,783,1112.5,780.3,63.2064,62.3360
307,12.2400,232,Team B,1368,997,1495,1079,1431.5,1077.4,63.8597,74.8425
307,12.2400,266,Staff/GK,813,999,872,1080,842.5,1078.4,57.0232,72.6013
307,12.2400,311,Staff/GK,225,1035,271,1078,248.0,1077.1,50.3558,70.3654
307,12.2400,15,Team A,1342,478,1388,577,1365.0,575.0,71.2763,51.3482
307,12.2400,337,Team B,996,233,1026,304,1011.0,302.6,71.5711,20.9012
307,12.2400,340,Team A,1553,334,1594,412,1573.5,410.4,81.2779,37.8215
307,12.2400,363,Team B,1692,398,1735,505,1713.5,502.9,80.4393,47.5889
307,12.2400,364,Team B,128,265,158,332,143.0,330.7,49.5575,20.2788
307,12.2400,8,Team A,783,266,818,344,800.5,342.4,65.0384,25.3193
307,12.2400,361,Team B,1406,275,1442,360,1424.0,358.3,79.9688,30.9181
307,12.2400,348,Team B,1244,342,1291,428,1267.5,426.3,73.5504,37.9420
307,12.2400,428,Team B,473,328,507,406,490.0,404.4,56.8175,31.3402
307,12.2400,362,Team B,725,319,756,400,740.5,398.4,62.4077,31.9879
308,12.2800,6,Team B,1570,745,1656,905,1613.0,901.8,68.3935,69.7605
308,12.2800,7,Team B,1304,559,1356,687,1330.0,684.4,68.1946,58.2191
308,12.2800,89,Team B,360,440,406,540,383.0,538.0,53.6037,43.7744
308,12.2800,69,Team A,1073,647,1133,781,1103.0,778.3,63.0635,62.2568
308,12.2800,232,Team B,1364,996,1494,1079,1429.0,1077.3,63.8021,74.8553
308,12.2800,266,Staff/GK,808,1000,868,1079,838.0,1077.4,56.9517,72.5970
308,12.2800,311,Staff/GK,221,1037,264,1078,242.5,1077.2,50.2667,70.3671
308,12.2800,15,Team A,1330,480,1378,580,1354.0,578.0,70.9733,51.4765
308,12.2800,337,Team B,988,232,1019,305,1003.5,303.5,71.2864,20.8716
308,12.2800,340,Team A,1548,334,1590,412,1569.0,410.4,81.0969,37.8310
308,12.2800,363,Team B,1689,397,1731,501,1710.0,498.9,80.4178,47.3700
308,12.2800,364,Team B,119,267,148,331,133.5,329.7,49.2617,20.2098
308,12.2800,8,Team A,777,266,813,344,795.0,342.4,64.7989,25.3073
308,12.2800,361,Team B,1400,276,1436,361,1418.0,359.3,79.7443,30.9270
308,12.2800,348,Team B,1236,339,1283,428,1259.5,426.2,73.3159,37.8633
308,12.2800,428,Team B,466,326,501,406,483.5,404.4,56.6126,31.3353
308,12.2800,362,Team B,717,320,751,405,734.0,403.3,62.1454,32.2938
309,12.3200,6,Team B,1577,745,1658,898,1617.5,894.9,68.5129,69.6344
309,12.3200,7,Team B,1295,567,1345,684,1320.0,681.7,68.0013,58.1524
309,12.3200,89,Team B,351,434,399,539,375.0,536.9,53.4236,43.6462
309,12.3200,69,Team A,1063,643,1121,781,1092.0,778.2,62.8885,62.2047
309,12.3200,232,Team B,1358,997,1489,1079,1423.5,1077.4,63.7298,74.8641
309,12.3200,266,Staff/GK,803,1000,863,1079,833.0,1077.4,56.8746,72.6001
309,12.3200,311,Staff/GK,217,1038,259,1078,238.0,1077.2,50.1841,70.3748
309,12.3200,15,Team A,1313,483,1368,594,1340.5,591.8,70.4751,52.0819
309,12.3200,337,Team B,979,232,1011,308,995.0,306.5,70.9218,21.1121
309,12.3200,340,Team A,1544,336,1585,413,1564.5,411.5,80.8961,37.8897
309,12.3200,363,Team B,1683,395,1727,504,1705.0,501.8,80.2490,47.4189
309,12.3200,364,Team B,109,269,137,332,123.0,330.7,48.9485,20.2635
309,12.3200,8,Team A,769,270,804,346,786.5,344.5,64.5012,25.4547
309,12.3200,361,Team B,1394,276,1428,359,1411.0,357.3,79.5584,30.7612
309,12.3200,348,Team B,1227,338,1276,431,1251.5,429.1,73.0182,37.9966
309,12.3200,428,Team B,461,325,495,405,478.0,403.4,56.4216,31.2651
309,12.3200,362,Team B,712,323,743,399,727.5,397.5,61.9721,32.0105
310,12.3600,6,Team B,1582,742,1663,897,1622.5,893.9,68.6000,69.5859
310,12.3600,7,Team B,1288,577,1335,683,1311.5,680.9,67.8255,58.0835
310,12.3600,89,Team B,342,427,392,538,367.0,535.8,53.2330,43.5313
310,12.3600,69,Team A,1053,639,1111,780,1082.0,777.2,62.7166,62.1376
310,12.3600,232,Team B,1353,995,1488,1080,1420.5,1078.3,63.6634,74.8934
310,12.3600,266,Staff/GK,797,1000,858,1079,827.5,1077.4,56.7918,72.6051
310,12.3600,311,Staff/GK,211,1038,253,1078,232.0,1077.2,50.0942,70.3811
310,12.3600,15,Team A,1297,486,1356,603,1326.5,600.7,69.9720,52.6593
310,12.3600,337,Team B,971,231,1005,309,988.0,307.4,70.5920,21.2856
310,12.3600,340,Team A,1538,336,1580,415,1559.0,413.4,80.6483,38.0261
310,12.3600,363,Team B,1679,396,1722,503,1700.5,500.9,80.1189,47.3781
310,12.3600,364,Team B,99,268,128,333,113.5,331.7,48.6430,20.3643
310,12.3600,8,Team A,761,271,797,345,779.0,343.5,64.2364,25.4278
310,12.3600,361,Team B,1387,276,1421,358,1404.0,356.4,79.3600,30.6008
310,12.3600,348,Team B,1218,337,1266,431,1242.0,429.1,72.7328,38.0247
310,12.3600,428,Team B,455,325,488,405,471.5,403.4,56.2169,31.2341
310,12.3600,362,Team B,702,326,735,408,718.5,406.4,61.6468,32.4884
311,12.4000,6,Team B,1584,740,1666,899,1625.0,895.8,68.6241,69.6304
311,12.4000,7,Team B,1279,574,1329,685,1304.0,682.8,67.6363,58.1099
311,12.4000,89,Team B,333,431,382,539,357.5,536.8,53.0156,43.5247
311,12.4000,69,Team A,1043,636,1100,778,1071.5,775.2,62.5482,62.0349
311,12.4000,232,Team B,1347,994,1484,1079,1415.5,1077.3,63.5974,74.8920
311,12.4000,266,Staff/GK,791,1000,852,1079,821.5,1077.4,56.7032,72.6096
311,12.4000,311,Staff/GK,204,1041,245,1079,224.5,1078.2,49.9910,70.4033
311,12.4000,15,Team A,1290,489,1346,601,1318.0,598.8,69.6774,52.7941
311,12.4000,337,Team B,965,231,998,306,981.5,304.5,70.3636,21.0819
311,12.4000,340,Team A,1532,335,1574,416,1553.0,414.4,80.4018,38.1266
311,12.4000,363,Team B,1674,394,1717,501,1695.5,498.9,80.0220,47.2460
311,12.4000,364,Team B,89,266,118,332,103.5,330.7,48.3329,20.3178
311,12.4000,8,Team A,755,269,792,347,773.5,345.4,63.9753,25.5691
311,12.4000,361,Team B,1379,276,1413,358,1396.0,356.4,79.1137,30.5151
311,12.4000,348,Team B,1206,335,1257,437,1231.5,435.0,72.3290,38.3733
311,12.4000,428,Team B,449,324,484,407,466.5,405.3,56.0154,31.3553
311,12.4000,362,Team B,694,325,729,410,711.5,408.3,61.3613,32.8019
312,12.4400,6,Team B,1586,740,1667,900,1626.5,896.8,68.6240,69.6878
312,12.4400,7,Team B,1269,567,1323,683,1296.0,680.7,67.4814,58.0340
312,12.4400,89,Team B,324,431,373,539,348.5,536.8,52.7959,43.5110
312,12.4400,69,Team A,1031,636,1085,776,1058.0,773.2,62.3533,61.9115
312,12.4400,232,Team B,1339,994,1476,1079,1407.5,1077.3,63.5039,74.8890
312,12.4400,266,Staff/GK,784,1000,846,1079,815.0,1077.4,56.6088,72.6129
312,12.4400,311,Staff/GK,197,1041,237,1078,217.0,1077.3,49.8831,70.3937
312,12.4400,15,Team A,1278,489,1334,598,1306.0,595.8,69.4409,52.6978
312,12.4400,337,Team B,957,231,989,303,973.0,301.6,70.1423,20.7194
312,12.4400,340,Team A,1525,333,1569,416,1547.0,414.3,80.1820,38.1479
312,12.4400,363,Team B,1668,393,1711,498,1689.5,495.9,79.9472,47.0235
312,12.4400,364,Team B,78,267,107,332,92.5,330.7,48.0079,20.2969
312,12.4400,8,Team A,747,272,784,346,765.5,344.5,63.7169,25.5425
312,12.4400,361,Team B,1370,276,1404,357,1387.0,355.4,78.8591,30.3806
312,12.4400,348,Team B,1200,335,1247,432,1223.5,430.1,72.1125,38.1892
312,12.4400,428,Team B,443,322,478,407,460.5,405.3,55.8135,31.4002
312,12.4400,362,Team B,685,325,721,411,703.0,409.3,61.0821,32.9806
313,12.4800,6,Team B,1584,740,1664,901,1624.0,897.8,68.5810,69.7399
313,12.4800,7,Team B,1259,569,1313,682,1286.0,679.7,67.3069,57.9517
313,12.4800,89,Team B,311,406,372,540,341.5,537.3,52.5958,43.5240
313,12.4800,69,Team A,1017,638,1071,776,1044.0,773.2,62.1285,61.8375
313,12.4800,232,Team B,1331,994,1470,1079,1400.5,1077.3,63.4063,74.8876
313,12.4800,266,Staff/GK,778,1000,840,1079,809.0,1077.4,56.5155,72.6167
313,12.4800,311,Staff/GK,192,1042,232,1079,212.0,1078.3,49.7894,70.4143
313,12.4800,15,Team A,1270,492,1322,595,1296.0,592.9,69.2478,52.5168
313,12.4800,337,Team B,949,231,982,302,965.5,300.6,69.8992,20.4753
313,12.4800,340,Team A,1519,332,1563,418,1541.0,416.3,79.9216,38.2663
313,12.4800,363,Team B,1662,393,1704,497,1683.0,494.9,79.8279,46.8661
313,12.4800,364,Team B,68,267,99,334,83.5,332.7,47.7072,20.4536
313,12.4800,8,Team A,739,271,775,345,757.0,343.5,63.4528,25.4411
313,12.4800,361,Team B,1362,275,1397,358,1379.5,356.3,78.5718,30.3820
313,12.4800,348,Team B,1188,334,1237,433,1212.5,431.0,71.8211,38.1480
313,12.4800,428,Team B,436,324,471,407,453.5,405.3,55.5981,31.4173
313,12.4800,362,Team B,677,327,712,413,694.5,411.3,60.7964,33.1734
314,12.5200,6,Team B,1583,736,1662,901,1622.5,897.7,68.5395,69.7680
314,12.5200,7,Team B,1245,565,1298,678,1271.5,675.7,67.1122,57.7462
314,12.5200,89,Team B,306,427,361,541,333.5,538.7,52.3909,43.5900
314,12.5200,69,Team A,1003,636,1058,775,1030.5,772.2,61.9034,61.7534
314,12.5200,232,Team B,1326,992,1467,1079,1396.5,1077.3,63.3286,74.8932
314,12.5200,266,Staff/GK,772,1000,834,1079,803.0,1077.4,56.4225,72.6209
314,12.5200,311,Staff/GK,184,1043,223,1079,203.5,1078.3,49.6783,70.4208
314,12.5200,15,Team A,1260,493,1310,593,1285.0,591.0,69.0476,52.3380
314,12.5200,337,Team B,942,228,976,303,959.0,301.5,69.6253,20.4565
314,12.5200,340,Team A,1512,334,1555,419,1533.5,417.3,79.6479,38.3588
314,12.5200,363,Team B,1655,392,1697,495,1676.0,492.9,79.7069,46.6804
314,12.5200,364,Team B,58,267,89,334,73.5,332.7,47.4006,20.5161
314,12.5200,8,Team A,727,270,764,345,745.5,343.5,63.1299,25.3798
314,12.5200,361,Team B,1355,276,1390,359,1372.5,357.3,78.2785,30.4426
314,12.5200,348,Team B,1179,335,1225,429,1202.0,427.1,71.5945,37.8607
314,12.5200,428,Team B,430,323,464,407,447.0,405.3,55.3840,31.4212
314,12.5200,362,Team B,667,327,702,414,684.5,412.3,60.4986,33.2993
315,12.5600,6,Team B,1582,733,1659,897,1620.5,893.7,68.5325,69.6951
315,12.5600,7,Team B,1230,569,1282,679,1256.0,676.8,66.8437,57.6668
315,12.5600,89,Team B,303,440,355,542,329.0,540.0,52.2225,43.6792
315,12.5600,69,Team A,993,639,1046,775,1019.5,772.3,61.6928,61.7040
315,12.5600,232,Team B,1317,991,1460,1079,1388.5,1077.2,63.2302,74.8925
315,12.5600,266,Staff/GK,765,1001,827,1079,796.0,1077.4,56.3227,72.6232
315,12.5600,311,Staff/GK,177,1044,215,1079,196.0,1078.3,49.5669,70.4238
315,12.5600,15,Team A,1247,495,1298,595,1272.5,593.0,68.7759,52.3219
315,12.5600,337,Team B,935,228,968,301,951.5,299.5,69.3792,20.2609
315,12.5600,340,Team A,1506,336,1548,419,1527.0,417.3,79.4081,38.3813
315,12.5600,363,Team B,1650,392,1692,491,1671.0,489.0,79.6557,46.3865
315,12.5600,364,Team B,47,266,80,336,63.5,334.6,47.0956,20.7013
315,12.5600,8,Team A,719,269,755,346,737.0,344.5,62.8155,25.4227
315,12.5600,361,Team B,1347,274,1382,357,1364.5,355.3,78.0458,30.2925
315,12.5600,348,Team B,1165,335,1211,426,1188.0,424.2,71.3274,37.5227
315,12.5600,428,Team B,423,325,457,408,440.0,406.3,55.1590,31.4887
315,12.5600,362,Team B,659,326,696,418,677.5,416.2,60.2102,33.5998
316,12.6000,6,Team B,1580,725,1656,891,1618.0,887.7,68.5552,69.5312
316,12.6000,7,Team B,1216,566,1268,679,1242.0,676.7,66.5727,57.6028
316,12.6000,89,Team B,296,449,347,543,321.5,541.1,52.0367,43.7655
316,12.6000,69,Team B,982,638,1038,774,1010.0,771.3,61.5085,61.6411
316,12.6000,232,Team B,1309,990,1454,1079,1381.5,1077.2,63.1306,74.8918
316,12.6000,266,Staff/GK,759,1001,821,1079,790.0,1077.4,56.2270,72.6267
316,12.6000,15,Team A,1230,496,1283,596,1256.5,594.0,68.4505,52.3184
316,12.6000,337,Team B,928,227,960,298,944.0,296.6,69.1623,19.9017
316,12.6000,340,Team A,1501,336,1543,420,1522.0,418.3,79.1795,38.4416
316,12.6000,363,Team B,1645,391,1686,490,1665.5,488.0,79.5572,46.2021
316,12.6000,364,Team B,36,264,69,334,52.5,332.6,46.7702,20.6090
316,12.6000,8,Team A,710,269,746,347,728.0,345.4,62.4976,25.5076
316,12.6000,361,Team B,1340,272,1375,358,1357.5,356.3,77.7757,30.2888
316,12.6000,348,Team B,1156,335,1201,424,1178.5,422.2,71.0862,37.2406
316,12.6000,428,Team B,417,325,451,408,434.0,406.3,54.9475,31.5161
316,12.6000,362,Team B,650,328,686,422,668.0,420.1,59.8945,33.9639
317,12.6400,6,Team B,1580,726,1654,888,1617.0,884.8,68.5715,69.4072
317,12.6400,7,Team B,1205,563,1256,676,1230.5,673.7,66.3561,57.4481
317,12.6400,89,Team B,288,452,340,543,314.0,541.2,51.8463,43.7974
317,12.6400,69,Team B,973,640,1029,774,1001.0,771.3,61.3320,61.6052
317,12.6400,232,Team B,1300,988,1447,1079,1373.5,1077.2,63.0233,74.8882
317,12.6400,266,Staff/GK,752,1001,815,1079,783.5,1077.4,56.1295,72.6296
317,12.6400,15,Team A,1209,498,1280,637,1244.5,634.2,67.6812,53.9106
317,12.6400,337,Team B,921,227,954,300,937.5,298.5,68.8785,19.9354
317,12.6400,340,Team A,1495,336,1537,421,1516.0,419.3,78.9414,38.5138
317,12.6400,363,Team B,1638,392,1680,491,1659.0,489.0,79.3801,46.1649
317,12.6400,364,Team B,24,264,58,335,41.0,333.6,46.4365,20.6501
317,12.6400,8,Team A,702,270,736,346,719.0,344.5,62.2008,25.4548
317,12.6400,361,Team B,1332,273,1368,358,1350.0,356.3,77.5067,30.2714
317,12.6400,348,Team B,1147,334,1193,422,1170.0,420.2,70.8683,36.9824
317,12.6400,428,Team B,411,327,444,408,427.5,406.4,54.7347,31.5291
317,12.6400,362,Team B,642,329,677,420,659.5,418.2,59.6311,33.9731
317,12.6400,384,Referee,264,394,307,485,285.5,483.2,53.0421,37.9494
318,12.6800,6,Team B,1579,725,1652,886,1615.5,882.8,68.5718,69.3197
318,12.6800,89,Team B,282,452,336,543,309.0,541.2,51.6809,43.8118
318,12.6800,69,Team B,966,640,1022,773,994.0,770.3,61.1831,61.5551
318,12.6800,232,Team B,1294,986,1442,1079,1368.0,1077.1,62.9307,74.8894
318,12.6800,266,Staff/GK,746,1001,809,1079,777.5,1077.4,56.0345,72.6334
318,12.6800,15,Team A,1190,503,1268,659,1229.0,655.9,66.9478,55.3297
318,12.6800,337,Team B,912,227,946,302,929.0,300.5,68.5374,20.1192
318,12.6800,340,Team A,1489,337,1529,419,1509.0,417.4,78.7570,38.3997
318,12.6800,363,Team B,1631,393,1672,488,1651.5,486.1,79.2483,45.9742
318,12.6800,364,Team B,15,264,48,333,31.5,331.6,46.1191,20.5089
318,12.6800,8,Team A,693,269,728,347,710.5,345.4,61.8980,25.5023
318,12.6800,361,Team B,1324,272,1360,358,1342.0,356.3,77.2313,30.2441
318,12.6800,348,Team B,1137,332,1184,421,1160.5,419.2,70.6285,36.7924
318,12.6800,428,Team B,404,326,438,410,421.0,408.3,54.5136,31.6640
318,12.6800,362,Team B,635,331,669,420,652.0,418.2,59.3849,33.9721
318,12.6800,384,Referee,250,394,293,487,271.5,485.1,51.8265,38.4692
319,12.7200,6,Team B,1577,724,1648,880,1612.5,876.9,68.5914,69.1490
319,12.7200,89,Team B,275,450,334,546,304.5,544.1,51.5265,43.9609
319,12.7200,69,Team B,958,638,1016,772,987.0,769.3,61.0452,61.4981
319,12.7200,232,Team B,1284,986,1433,1079,1358.5,1077.1,62.8151,74.8839
319,12.7200,266,Staff/GK,740,1002,802,1079,771.0,1077.5,55.9371,72.6367
319,12.7200,15,Team A,1180,507,1254,656,1217.0,653.0,66.5364,55.7668
319,12.7200,337,Team B,905,227,938,301,921.5,299.5,68.2436,20.0968
319,12.7200,340,Team A,1481,335,1522,420,1501.5,418.3,78.5159,38.3954
319,12.7200,363,Team B,1623,392,1667,490,1645.0,488.0,79.0360,45.9855
319,12.7200,364,Team B,5,263,38,334,21.5,332.6,45.8096,20.5343
319,12.7200,8,Team A,685,269,720,348,702.5,346.4,61.6003,25.5930
319,12.7200,361,Team B,1316,268,1354,359,1335.0,357.2,76.9457,30.2874
319,12.7200,348,Team B,1131,328,1179,422,1155.0,420.1,70.4010,36.7664
319,12.7200,428,Team B,397,326,433,413,415.0,411.3,54.2923,31.9149
319,12.7200,362,Team B,625,335,660,426,642.5,424.2,59.0742,34.3434
319,12.7200,384,Referee,238,395,284,493,261.0,491.0,51.1749,38.9883
320,12.7600,6,Team B,1575,724,1645,875,1610.0,872.0,68.6130,68.9687
320,12.7600,89,Team B,269,448,330,545,299.5,543.1,51.3772,43.9735
320,12.7600,69,Team B,949,639,1008,774,978.5,771.3,60.8789,61.5241
320,12.7600,232,Team B,1276,986,1425,1079,1350.5,1077.1,62.7009,74.8791
320,12.7600,266,Staff/GK,733,1002,796,1079,764.5,1077.5,55.8387,72.6395
320,12.7600,15,Team A,1167,508,1242,659,1204.5,656.0,66.1871,56.0256
320,12.7600,337,Team B,898,226,931,300,914.5,298.5,67.9763,19.9920
320,12.7600,340,Team A,1474,336,1516,423,1495.0,421.3,78.2186,38.5681
320,12.7600,363,Team B,1618,391,1662,489,1640.0,487.0,78.8779,45.9253
